Bola de fuego|<p>Un rayo brillante surge de tu dedo índice hasta un punto que elijas dentro del alcance y explota con un leve estruendo en un estallido de llamas. Todas las criaturas que se encuentren en una esfera de 20 pies de radio cuyo centro sea ese punto deben hacer una tirada de salvación de Destreza: si fallan, reciben 8d6 puntos de daño por fuego y, si tienen éxito, la mitad.</p><p>El fuego se propaga en las esquinas e incinera los objetos inflamables que se encuentren en el área y que nadie lleve puestos ni transporte.</p>|<p>Cuando lanzas este conjuro usando un espacio de conjuro de nivel 4 o superior, el daño aumenta en 1d6 por cada nivel por encima de 3.</p>|150|1|1|1|una bolita de guano de murciélago y azufre|0|0|1 acción|2|3|Instantáneo|6, 7
Bola de fuego de explosión retardada|<p>Un haz de luz amarilla surge de tu dedo índice y se condensa en una burbuja brillante en un punto que elijas dentro del alcance del conjuro. Cuando este termine, ya sea porque pierdes la concentración o porque decides acabarlo, la burbuja explota con un leve estruendo en un estallido de llamas que se propagan en las esquinas. Cada criatura que se encuentre en una esfera de 20 pies de radio cuyo centro sea ese punto debe hacer una tirada de salvación de Destreza. Si falla, recibe daño por fuego igual al daño total acumulado y, si tiene éxito, la mitad. El daño base del conjuro es 12d6. Si al final de tu turno la burbuja aún no ha estallado, el daño aumenta 1d6.</p><p>Si una criatura toca la burbuja antes del fin del conjuro, debe hacer una tirada de salvación de Destreza. Si falla, el conjuro termina inmediatamente y la burbuja explota con una llamarada. Si tiene éxito, la criatura puede lanzar la burbuja hasta 40 pies. Cuando esta golpee a una criatura o a un objeto sólido, el conjuro termina y la burbuja explota.</p><p>El fuego daña a los objetos que se encuentren dentro del área e incinera a los objetos inflamables que nadie lleve puestos ni transporte.</p>|<p>Cuando lanzas este conjuro usando un espacio de conjuro de nivel 8 o superior, el daño base aumenta en 1d6 por cada nivel por encima de 7.</p>|150|1|1|1|una bolita de guano de murciélago y azufre|0|1|1 acción|2|7|Hasta 1 minuto|6, 7
Buenas bayas|<p>En tu mano aparecen hasta diez bayas imbuidas con magia mientras dura el conjuro. Una criatura puede usar su acción para comerse una baya. Comerse una baya hace que se recupere 1 punto de golpe y ofrece suficiente alimento como para mantener a una criatura durante 1 día.</p><p>Las bayas pierden su poder si no se consumen en 24 horas después de lanzar el conjuro.</p>||1|1|1|1|ramita de muérdago|0|0|1 acción|7|1|Instantáneo|4, 5
Burla cruel|<p>Sueltas una sarta de insultos enlazados con sutiles encantamientos a una criatura que puedas ver dentro del alcance. Si el objetivo puede oírte (aunque no es necesario que te entienda), debe superar una tirada de salvación de Sabiduría para no recibir 1d4 puntos de daño psíquico y tener desventaja en la siguiente tirada de ataque que haga antes del final de su siguiente turno.</p><p>El daño de este conjuro aumenta en 1d4 cuando llegas al nivel 5 (2d4), al nivel 11 (3d4) y la nivel 17 (4d4).</p>|El daño de este conjuro se incrementa en 1d4 cuando llegas a nivel 5 (2d4), nivel 11 (3d4) y nivel 17 (4d4).|60|1|0|0||0|0|1 acción|5|0|Instantáneo|1
Caer como una pluma|<p>Elige hasta cinco criaturas que estén cayendo dentro del alcance. Su velocidad de descenso se reduce hasta 60 pies por ronda hasta que el conjuro termine. Si la criatura aterriza antes de que termine el conjuro, no recibe daño a causa de la caída, puede aterrizar de pie y el conjuro termina para ella.</p>||60|1|0|1|una pequeña pluma o una pelusa|0|0|1 reacción|7|1|1 minuto|1, 6, 7
Calentar metal|<p>Elige un objeto construido en metal, como un arma de metal o una armadura de metal pesada o mediana, que puedas ver dentro del alcance para calentarlo al rojo vivo. Cualquier criatura que esté en contacto físico con el objetivo cuando lanzas el conjuro recibe 2d8 puntos de daño por fuego. Hasta que el conjuro termine, puedes usar una acción adicional en cada uno de tus siguientes turnos para hacer que vuelva a sufrir ese daño.</p><p>Si una criatura sujeta o lleva puesto el objeto y recibe daño de él, debe superar una tirada de salvación de Constitución para no soltar o quitarse el objeto. Si no puede hacer ninguna de estas dos cosas, tiene desventaja en las tiradas de ataque y en las pruebas de característica hasta el principio de tu siguiente turno.</p>|<p>Cuando lanzas este conjuro usando un espacio de conjuro de nivel 3 o superior, el daño aumenta en 1d8 por cada nivel por encima de 2.</p>|60|1|1|1|una pieza de hierro y una flama|0|1|1 acción|7|2|Hasta 1 minuto|1, 4
Calmar emociones|<p>Intentas reprimir emociones fuertes en un grupo de personas. Todos los humanoides que se encuentren dentro de una esfera de 20 pies de radio, cuyo centro es un punto que tú decides, deben realizar una tirada de salvación de Carisma. Si lo desean, pueden decidir fallarla automáticamente. Si una criatura falla la salvación, elige uno de los siguientes dos efectos:</p><p>Puedes reprimir cualquier efecto que haga que el objetivo quede hechizado o asustado. Cuando este conjuro termine, cualquier efecto anulado continúa, siempre y cuando su duración no haya terminado mientras tanto.</p><p>Puedes hacer que un objetivo que sea hostil hacia determinadas criaturas de tu elección sea indiferente a ellas. Esta indiferencia termina si el objetivo es atacado o dañado por un conjuro, o si ve cómo dañan a un aliado. Cuando el conjuro termine, la criatura se vuelve hostil de nuevo, a menos que el director de juego decida lo contrario.</p>||60|1|1|0||0|1|1 acción|5|2|Hasta 1 minuto|1, 3
Cambiar de forma|<p>Asumes la forma de otra criatura mientras dura el conjuro. Puede ser cualquier criatura con un valor de desafío igual a tu nivel o inferior. La criatura no puede ser un constructo ni un no muerto, y debes haber visto ese tipo de criatura al menos una vez. Te transformas en un prototipo normal de esa criatura, sin niveles de clase y sin el rasgo Lanzamiento de conjuros.</p><p>Las estadísticas de la criatura elegida remplazan a las tuyas, salvo tu alineamiento y tus puntuaciones de Inteligencia, Sabiduría y Carisma. También mantienes todas tus habilidades y competencias de tiradas de salvación, además de obtener las de la criatura. Si la criatura tiene la misma competencia que tú y el bonificador que indica sus estadísticas es mayor que el tuyo, usa el bonificador de la criatura en su lugar. No puedes realizar acciones legendarias o de guarida de la nueva forma.</p><p>Asumes los puntos de golpe y los dados de golpe de la nueva forma. Cuando vuelves a tu forma original, vuelves al número de puntos de golpe que tenías antes de transformarte. Si vuelves a tu forma como resultado de que tus puntos de golpe se reduzcan a 0, cualquier exceso de daño se aplica a tu forma original. Siempre y cuando ese exceso no reduzca los puntos de golpe de tu forma original a 0, no te quedas inconsciente.</p><p>Mantienes los beneficios de cualquier rasgo de tu clase, raza u otra fuente y puedes usarlos siempre y cuando tu nueva forma sea físicamente capaz de hacerlo. No puedes usar tus sentidos especiales (por ejemplo, visión en la oscuridad) a menos que tu nueva forma también los tenga. Solo puedes hablar si la criatura también puede hacerlo.</p><p>Cuando te transformas, eliges si tu equipo cae al suelo, si se funde con la nueva forma o si esta lo lleva puesto, en cuyo caso el equipo funciona con normalidad. El director de juego determina si la nueva forma puede llevarlo de acuerdo a la forma y el tamaño de la criatura, puesto que el equipo no cambia para ajustarse a la nueva forma. El equipo que no puedas llevar en la nueva forma debe caer al suelo o fundirse con la nueva forma. El equipo que se funde no tiene efecto en este estado.</p><p>Mientras dura el conjuro, puedes usar tu acción para asumir una forma diferente con las mismas restricciones y reglas, con una excepción: si tu nueva forma tiene más puntos de golpe que la actual, tus puntos de golpe permanecen en el valor actual.</p>||0|1|1|1|una diadema de jade con un valor de al menos 1.500 po, que debes poner en tu cabeza antes de lanzar el conjuro|0|1|1 acción|7|9|Hasta 1 hora|4, 7
Caminar con el viento|<p>Tú y hasta diez criaturas voluntarias que puedas ver dentro del alcance asumís una forma gaseosa, como volutas de nube, mientras dura el conjuro. Mientras está en esta forma de nube, una criatura tiene una velocidad volando de 300 pies y tiene resistencia al daño de las armas mágicas. Las únicas acciones que puede realizar en esta forma son la acción de esprintar y volver a su forma original. Volver a la forma original lleva 1 minuto, durante el cual la criatura está incapacitada y no puede moverse. Hasta que termine el conjuro, la criatura puede volver a la forma de nube, lo cual también lleva 1 minuto.</p><p>Si una criatura está volando en forma de nube cuando el conjuro termina, esta desciende 60 pies por ronda durante 1 minuto hasta que aterriza de manera segura. Si no puede aterrizar después de 1 minuto, la criatura cae la distancia que falte.</p>||30|1|1|1|fuego y agua bendita|0|0|1 minuto|7|6|8 horas|4
Caminar por el agua|<p>Este conjuro concede la capacidad de moverse por cualquier superficie líquida (como agua, ácido, lodo, nieve, arenas movedizas o lava) como si fuera un terreno sólido inofensivo (caminar sobre lava fundida aún puede provocar daño debido al calor). Hasta tres criaturas voluntarias que puedas ver dentro del alcance consiguen esta capacidad mientras dure el conjuro.</p><p>Si tu objetivo es una criatura sumergida en un líquido, el conjuro saca al objetivo a la superficie del líquido a una velocidad de 60 pies por ronda.</p>||30|1|1|1|un pedazo de corcho|1|0|1 acción|7|3|1 hora|3, 4, 5, 6
Campo antimagia|<p>Te rodea una esfera antimagia invisible con un radio de 10 pies que crea un área apartada de la energía mágica que envuelve el multiverso. Dentro de la esfera no se pueden lanzar conjuros, convocar criaturas ni desaparecer, e incluso los objetos mágicos se vuelven mundanos. Hasta que el conjuro termina, la esfera se mueve contigo (tú eres su centro).</p><p>Los conjuros y otros efectos mágicos, excepto los creados por un artefacto o una deidad, se anulan si están dentro de la esfera y no pueden introducirse en ella. El espacio usado para lanzar un conjuro que al final queda anulado se consume igualmente. Mientras un efecto está anulado, no funciona, pero el tiempo que pasa anulado cuenta para su duración.</p><p><b>Efectos dirigidos</b>. Los conjuros y otros efectos mágicos, como <i>Proyectil mágico</i> o <i>Hechizar persona</i>, que van dirigidos a una criatura o a un objeto que se encuentra en la esfera no tienen efecto sobre ese objetivo.</p><p><b>Áreas de magia</b>. El área de otro conjuro o efecto mágico, como <i>Bola de fuego</i>, no puede entrar en la esfera. Si la esfera se solapa con un área de magia, la parte del área cubierta por la esfera queda anulada. Por ejemplo, las llamas creadas por el conjuro <i>Muro de fuego</i> quedan anuladas dentro de la esfera y crean un hueco en el muro si el solapamiento es lo suficientemente grande.</p><p><b>Conjuros</b>. Cualquier conjuro o efecto mágico activo sobre una criatura o un objeto que estén dentro de la esfera queda anulado mientras permanezca ahí.</p><p><b>Objetos mágicos</b>. Las propiedades y poderes de los objetos mágicos quedan anulados dentro de la esfera. Por ejemplo, una <i>espada larga +1</i> en la esfera funciona como una espada larga no mágica.</p><p>Las propiedades y los poderes de un arma mágica quedan anulados si el objetivo o el usuario están dentro de la esfera. Si un arma o munición mágica abandona completamente la esfera (por ejemplo, si disparas una flecha mágica o si arrojas una lanza mágica a un objetivo que se encuentra fuera de la esfera), la magia del objeto deja de estar anulada en cuanto sale.</p><p><b>Viaje mágico</b>. El teletransporte y el viaje entre planos no funcionan dentro de la esfera, independientemente de si la esfera es el punto de partida o el de llegada para tales viajes mágicos. Los portales que dan a otro lugar, mundo o plano de existencia, así como una abertura a un espacio extradimensional como los que crea el conjuro <i>Truco de la cuerda</i>, se cierran temporalmente mientras están en la esfera.</p><p><b>Criaturas y objetos</b>. Las criaturas y objetos convocados o creados temporalmente mediante magia desaparecen. Vuelven a aparecer instantáneamente cuando el espacio que ocupaban deja de estar dentro de la esfera.</p><p><b>Disipar magia</b>. Los conjuros y los efectos mágicos como <i>Disipar magia</i> no tienen efecto en la esfera. Del mismo modo, las esferas creadas por otro conjuro de <i>Campo antimagia</i> no se anulan entre sí.</p>||0|1|1|1|una pizca de hierro pulverizado o limaduras de hierro|0|1|1 acción|3|8|Hasta 1 hora|3, 7
Cautivar|<p>Tejes una maraña de palabras de distracción, obligando a que las criaturas que elijas que puedas ver dentro del alcance y que puedan oírte hagan una tirada de salvación de Sabiduría. Cualquier criatura que no pueda ser hechizada tiene éxito automáticamente, y si está luchando contra tus compañeros y tú, tiene ventaja en la tirada. Si falla, el objetivo tiene desventaja en las pruebas de Sabiduría (Percepción) que haga para percibir a cualquier criatura que no seas tú hasta que el conjuro termine o hasta que el objetivo ya no pueda oírte. El conjuro termina si quedas incapacitado o si dejas de poder hablar.</p>||60|1|1|0||0|0|1 acción|5|2|1 minuto|1, 2
Cautiverio|<p>Creas un límite mágico para retener a una criatura que puedas ver dentro del alcance. El objetivo debe superar una tirada de salvación de Sabiduría para no quedar vinculado por el conjuro; si tiene éxito, se vuelve inmune a este conjuro si lo vuelves a lanzar. Mientras esté afectada por el conjuro, la criatura no necesita respirar, comer ni beber, y no envejece. Los conjuros de adivinación no pueden ni localizarla ni percibirla.</p><p>Cuando lances el conjuro, elige una de las siguientes formas de cautiverio.</p><p><b>Contención diminuta</b>. El objetivo se encoge a una altura de 1 pulgada y queda aprisionado dentro de una gema o un objeto similar. La luz puede atravesar la gema con normalidad (lo que permite que el objetivo vea fuera y que otras criaturas lo vean), pero nada más puede traspasarla, ni siquiera mediante teletransporte o viaje planar. La gema no puede cortarse ni romperse mientras se mantenga el efecto del conjuro.</p>El componente especial de esta versión del conjuro es una gema grande y transparente, como un corindón, un diamante o un rubí.</p><p><b>Hibernación</b>. El objetivo cae dormido y no se puede despertar.</p><p>El componente especial para esta versión del conjuro consiste en unas hierbas soporíferas raras.</p><p><b>Encadenado</b>. Unas pesadas cadenas, firmemente sujetadas al suelo, retienen al objetivo, que queda apresado hasta que el conjuro termina y no puede moverse ni ser movido por ningún medio hasta entonces.</p><p>El componente especial de esta versión del conjuro es una cadena fina de un metal precioso.</p><p><b>Prisión encubierta</b>. El conjuro transporta al objetivo a un semiplano diminuto protegido contra el teletransporte y el viaje planar. Puede ser un laberinto, una jaula, una torre o una estructura o área similar confinada que elijas.</p><p>El componente especial para esta versión del conjuro es una representación en miniatura de una prisión hecha de jade.</p><p><b>Tumba</b>. El objetivo es enterrado a gran profundidad en una esfera de fuerza mágica lo suficientemente grande como para contenerlo. Nada puede atravesar la esfera y la criatura tampoco puede teleportarse o usar el viaje planar para salir de ella.</p><p>El componente especial que se necesita para esta versión del conjuro es una esfera de mithril.</p><p><b>Terminar el conjuro</b>. Mientras lanzas el conjuro, en cualquiera de sus versiones, puedes indicar una condición que hará que el conjuro termine y libere al objetivo. Dicha condición puede ser tan específica o tan elaborada como decidas, pero el director de juego debe estar de acuerdo en que es plausible. Las condiciones se pueden basar en el nombre, identidad o deidad de una criatura, o, si no, en acciones observables o cualidades, pero no en cosas intangibles como el nivel, la clase o los puntos de golpe.</p><p>El conjuro <i>Disipar magia</i> puede anular el conjuro solo si se lanza como un conjuro de nivel 9, independientemente de que se lance contra la prisión o contra el componente especial que se usa para crearla.</p><p>Puedes usar un componente especial en particular para crear solo una prisión a la vez. Si vuelves a lanzar el conjuro usando el mismo componente, el objetivo del primer lanzamiento queda liberado inmediatamente de su cautiverio.</p>||30|1|1|1|una ilustración en vitela o una estatuilla tallada con un parecido al objetivo, y un componente especial que varía de acuerdo a la versión del conjuro que elijas, con un valor mínimo de 500 po por dado de golpe del objetivo|0|0|1 minuto|3|9|Hasta que se disipa|2, 7
